shipment_id,origin,destination,distance_km,cargo_type,vehicle_type,departure_time,hour,cargo_weight,traffic_level,weather,status,delay_hours
SHP19871,Berlin,Amsterdam,2644.1,general,rail,2023-01-05 07:43,7,6252.1,0.81,cloudy,delayed,8.81
SHP19872,Dubai,Singapore,3612.7,general,air,2023-01-10 03:36,3,547.1,0.62,clear,in_transit,0.0
SHP19873,Shanghai,Hyderabad,1508.1,electronics,van,2023-07-03 11:44,11,6378.3,0.35,cloudy,delayed,8.15
SHP19874,Amsterdam,Tokyo,4817.0,electronics,truck,2024-09-05 12:36,12,8640.4,0.83,storm,in_transit,0.0
SHP19875,Toronto,Bangalore,4329.4,medicine,air,2023-02-13 21:42,21,6369.3,0.8,fog,delayed,19.57
SHP19876,Madrid,Cairo,3356.2,general,van,2024-12-13 17:42,17,648.1,0.79,cloudy,delivered,0.0
SHP19877,London,Bangkok,4578.3,electronics,truck,2023-08-05 20:48,20,5832.5,0.76,storm,delayed,23.05
SHP19878,Nairobi,Los Angeles,2785.0,general,truck,2023-01-05 02:07,2,3270.7,0.44,fog,delayed,14.95
SHP19879,Sydney,Chennai,3954.3,general,air,2024-01-02 02:30,2,1523.1,0.73,clear,delivered,0.0
SHP19880,Miami,Amsterdam,928.5,general,rail,2023-06-24 09:21,9,1425.0,0.44,cloudy,in_transit,0.0
SHP19881,London,Toronto,4214.4,electronics,air,2024-11-16 20:19,20,1848.6,0.74,storm,delayed,19.61
SHP19882,Nairobi,Paris,4614.4,clothing,air,2024-03-15 10:07,10,9618.6,0.35,storm,delayed,16.74
SHP19883,Dubai,São Paulo,1382.7,food,rail,2024-01-16 05:22,5,8079.7,0.78,cloudy,delayed,6.31
SHP19884,Singapore,São Paulo,3009.2,medicine,rail,2023-02-04 02:36,2,9756.8,0.6,clear,in_transit,0.0
SHP19885,Amsterdam,Tokyo,961.7,clothing,air,2024-06-10 09:42,9,405.6,0.68,cloudy,delayed,9.29
SHP19886,Sydney,Chicago,2647.5,medicine,van,2024-02-03 21:58,21,1207.5,0.57,rain,in_transit,0.0
SHP19887,Berlin,São Paulo,4638.0,electronics,truck,2024-08-11 20:51,20,4543.6,0.65,fog,delayed,17.57
SHP19888,Amsterdam,Bangalore,2006.9,electronics,rail,2024-02-25 01:18,1,9952.4,0.88,clear,in_transit,0.0
SHP19889,Singapore,Bangkok,3041.8,medicine,rail,2024-03-16 02:42,2,1302.9,0.51,rain,delayed,13.08
SHP19890,Toronto,London,2427.3,clothing,rail,2024-07-05 09:11,9,1373.7,0.54,cloudy,in_transit,0.0
SHP19891,Houston,Singapore,3133.7,food,truck,2024-01-14 04:10,4,4244.4,0.86,clear,delayed,9.78
SHP19892,Delhi,Bangalore,2818.2,electronics,rail,2023-08-17 19:38,19,5040.4,0.99,cloudy,delayed,13.49
SHP19893,Los Angeles,Madrid,3550.2,electronics,air,2024-10-12 17:40,17,4047.4,0.9,clear,delayed,11.17
SHP19894,Kolkata,Los Angeles,1557.7,electronics,rail,2023-01-07 08:12,8,8861.0,0.75,storm,delayed,19.93
SHP19895,Chicago,Kolkata,3878.7,general,air,2024-04-19 05:31,5,4248.6,0.94,fog,delayed,15.64
SHP19896,Cairo,Toronto,1877.5,electronics,rail,2024-04-02 22:12,22,6166.3,0.59,cloudy,delayed,7.92
SHP19897,Delhi,Singapore,3376.6,electronics,air,2023-10-31 15:11,15,9170.3,0.56,storm,in_transit,0.0
SHP19898,Bangalore,Shanghai,255.4,electronics,truck,2023-04-25 05:40,5,8151.0,0.82,rain,in_transit,0.0
SHP19899,Toronto,Berlin,992.0,clothing,truck,2023-01-16 16:46,16,9411.0,0.25,storm,delayed,8.67
SHP19900,Chennai,Chicago,4600.1,food,rail,2024-06-13 21:57,21,8913.9,0.47,rain,delivered,0.0
SHP19901,Nairobi,Houston,570.1,food,van,2023-07-22 22:55,22,3114.8,0.75,fog,delayed,6.77
SHP19902,Madrid,Amsterdam,4393.0,general,truck,2023-07-30 21:09,21,2518.8,0.82,clear,delayed,15.17
SHP19903,Singapore,Mumbai,3232.8,general,truck,2024-01-13 11:46,11,6081.2,0.9,clear,delivered,0.0
SHP19904,Hyderabad,Sydney,4641.9,medicine,air,2024-03-14 23:42,23,4632.6,0.69,storm,delayed,20.27
SHP19905,Sydney,Dubai,1313.9,electronics,air,2024-02-09 12:23,12,5194.9,0.63,storm,delayed,8.97
SHP19906,Nairobi,Hyderabad,3554.8,food,air,2024-01-29 09:23,9,8731.0,0.49,cloudy,in_transit,0.0
SHP19907,Tokyo,Amsterdam,526.5,clothing,rail,2024-09-05 11:30,11,7367.2,0.9,storm,in_transit,0.0
SHP19908,Miami,Nairobi,2441.6,medicine,van,2023-06-25 16:48,16,341.8,0.61,rain,delivered,0.0
SHP19909,Miami,New York,375.0,food,van,2024-08-05 00:56,0,1528.2,0.52,cloudy,delayed,8.36
SHP19910,São Paulo,Berlin,226.0,food,rail,2023-11-25 23:48,23,5551.9,0.55,storm,delivered,0.0
SHP19911,Miami,Delhi,2798.9,general,rail,2023-12-24 18:10,18,9436.7,0.58,fog,in_transit,0.0
SHP19912,Bangkok,São Paulo,3094.7,food,rail,2024-12-15 17:31,17,9298.9,0.58,rain,delayed,17.31
SHP19913,Paris,Madrid,1349.4,clothing,van,2023-10-29 07:08,7,6865.9,0.32,rain,delayed,11.09
SHP19914,Paris,Madrid,4756.7,food,air,2023-07-08 23:18,23,8002.8,0.61,cloudy,delayed,16.55
SHP19915,Houston,Hyderabad,2010.4,medicine,air,2023-03-06 01:46,1,9741.1,0.51,storm,delayed,15.23
SHP19916,Singapore,Chicago,4433.6,medicine,van,2023-09-11 16:21,16,8519.3,0.38,clear,delivered,0.0
SHP19917,Shanghai,Paris,3365.1,clothing,air,2024-06-07 14:57,14,4083.7,0.44,rain,delivered,0.0
SHP19918,Shanghai,Toronto,2802.5,general,air,2023-09-25 07:19,7,8961.5,0.65,cloudy,in_transit,0.0
SHP19919,Chennai,São Paulo,1178.3,food,air,2023-02-16 16:26,16,8454.3,0.68,rain,delivered,0.0
SHP19920,Shanghai,Hyderabad,2266.2,clothing,air,2023-10-26 13:30,13,670.7,0.63,cloudy,in_transit,0.0
SHP19921,Los Angeles,Tokyo,3795.2,general,rail,2024-06-06 02:20,2,1998.4,0.61,cloudy,delayed,6.11
SHP19922,Hyderabad,Dubai,3905.7,general,air,2024-03-09 04:37,4,5535.4,0.44,cloudy,delayed,10.77
SHP19923,Sydney,Amsterdam,3742.6,medicine,van,2024-05-23 11:06,11,3939.5,0.85,clear,delayed,12.31
SHP19924,Sydney,Miami,456.3,general,air,2023-04-22 23:55,23,6378.0,0.69,storm,in_transit,0.0
SHP19925,Singapore,Chennai,1857.0,food,rail,2024-04-12 22:21,22,2847.4,0.7,cloudy,delayed,6.9
SHP19926,Toronto,London,4818.9,general,rail,2023-06-24 19:22,19,5904.8,0.69,storm,delayed,21.98
SHP19927,Mumbai,São Paulo,3239.0,food,rail,2023-01-29 13:53,13,6163.9,0.93,cloudy,delayed,6.47
SHP19928,Hyderabad,Nairobi,4346.9,food,air,2023-06-14 11:04,11,2130.4,0.95,storm,delayed,21.75
SHP19929,Berlin,Los Angeles,4052.4,food,van,2024-09-02 20:37,20,8777.0,0.71,rain,delayed,13.68
SHP19930,Dubai,London,3091.2,electronics,truck,2024-11-27 11:25,11,5210.0,0.94,clear,in_transit,0.0
SHP19931,Amsterdam,Dubai,1114.4,electronics,air,2023-09-07 20:06,20,8341.4,0.39,fog,delayed,9.37
SHP19932,Paris,Chicago,148.7,food,air,2023-06-02 09:05,9,5539.6,0.26,cloudy,in_transit,0.0
SHP19933,Singapore,Paris,1523.8,electronics,van,2023-05-18 12:56,12,4760.6,0.69,rain,delivered,0.0
SHP19934,Kolkata,Mumbai,1968.1,food,air,2024-10-18 15:44,15,7387.4,0.48,rain,delayed,9.96
SHP19935,Mumbai,Amsterdam,2140.3,clothing,rail,2024-11-15 04:32,4,9486.2,0.99,fog,delayed,14.62
SHP19936,Sydney,Toronto,1958.2,medicine,truck,2024-12-27 12:59,12,3752.6,0.41,clear,in_transit,0.0
SHP19937,London,Kolkata,2503.0,clothing,van,2023-11-22 03:28,3,5561.4,0.58,clear,delivered,0.0
SHP19938,Hyderabad,Los Angeles,3774.3,electronics,rail,2024-05-30 07:21,7,6099.1,0.4,storm,delayed,18.58
SHP19939,Bangalore,Miami,3784.5,electronics,rail,2023-02-28 22:51,22,719.9,0.62,fog,delayed,12.01
SHP19940,Madrid,Chicago,4941.7,clothing,truck,2024-03-31 05:12,5,3173.0,0.89,rain,delivered,0.0
SHP19941,Amsterdam,Houston,3505.1,electronics,rail,2024-11-19 23:26,23,3822.5,0.68,rain,delayed,11.83
SHP19942,Singapore,Los Angeles,1334.0,food,van,2023-09-23 18:06,18,7318.3,0.37,clear,delayed,4.66
SHP19943,Bangalore,Amsterdam,144.6,electronics,air,2024-01-08 13:48,13,8250.4,0.79,cloudy,delayed,6.65
SHP19944,Tokyo,Miami,4977.8,medicine,van,2023-08-07 07:20,7,3462.3,0.65,cloudy,delayed,18.56
SHP19945,Sydney,Bangkok,479.7,clothing,air,2023-05-07 08:06,8,8516.5,0.79,rain,delayed,11.91
SHP19946,Berlin,Tokyo,2693.4,general,air,2023-11-29 22:27,22,3658.2,0.98,clear,delivered,0.0
SHP19947,Miami,Delhi,3735.1,clothing,air,2023-02-15 05:55,5,5803.5,0.35,fog,in_transit,0.0
SHP19948,Mumbai,Tokyo,1333.7,general,rail,2023-12-20 02:25,2,7666.7,0.97,fog,in_transit,0.0
SHP19949,Berlin,Miami,4959.0,general,air,2023-07-08 08:04,8,326.7,0.68,cloudy,delayed,17.07
SHP19950,Bangalore,Nairobi,2695.1,food,air,2024-12-16 19:49,19,7371.1,0.67,clear,in_transit,0.0
SHP19951,Kolkata,Los Angeles,2883.8,general,van,2023-04-17 01:04,1,7243.7,0.75,clear,delivered,0.0
SHP19952,Shanghai,Tokyo,3498.1,general,rail,2023-12-24 14:36,14,4839.8,0.26,rain,delayed,15.21
SHP19953,Chennai,Los Angeles,4784.6,electronics,air,2024-09-13 05:26,5,9118.6,0.68,cloudy,delayed,10.6
SHP19954,Shanghai,São Paulo,2125.0,clothing,air,2023-01-10 10:39,10,8801.0,0.56,clear,delivered,0.0
SHP19955,Amsterdam,Toronto,1688.0,electronics,truck,2023-03-13 17:09,17,4281.0,0.26,clear,delayed,7.63
SHP19956,São Paulo,Chicago,3056.4,clothing,rail,2023-07-07 19:21,19,2043.9,0.75,cloudy,delivered,0.0
SHP19957,Shanghai,Bangkok,3524.3,electronics,rail,2023-06-10 23:28,23,4507.3,0.57,clear,in_transit,0.0
SHP19958,São Paulo,Chennai,2137.2,general,rail,2024-02-23 15:36,15,2880.4,0.97,clear,in_transit,0.0
SHP19959,Los Angeles,Kolkata,1954.7,food,air,2024-06-21 21:34,21,2951.5,0.45,clear,delayed,13.3
SHP19960,Chicago,Delhi,2109.6,general,air,2023-02-11 17:40,17,2051.4,0.25,cloudy,delayed,13.34
SHP19961,Hyderabad,Paris,3654.3,electronics,air,2024-05-03 15:16,15,3114.1,0.43,storm,delivered,0.0
SHP19962,Tokyo,Dubai,1229.7,general,truck,2023-05-12 21:51,21,2671.3,0.73,cloudy,delayed,2.84
SHP19963,Shanghai,Chennai,287.6,clothing,air,2024-06-10 15:06,15,4388.8,0.27,storm,delivered,0.0
SHP19964,Hyderabad,Cairo,608.5,food,truck,2023-01-10 12:37,12,5321.8,0.49,cloudy,delivered,0.0
SHP19965,Tokyo,Bangalore,4101.1,food,rail,2023-02-05 21:12,21,9155.5,0.39,fog,delayed,14.43
SHP19966,Mumbai,Chicago,914.6,electronics,van,2023-10-10 19:37,19,101.9,0.84,rain,delayed,13.41
SHP19967,São Paulo,Miami,667.5,medicine,air,2023-03-13 16:06,16,4831.5,0.79,clear,delayed,10.07
SHP19968,Mumbai,Dubai,3244.3,medicine,air,2024-11-05 12:56,12,523.1,0.24,rain,delayed,9.17
SHP19969,Nairobi,Delhi,4573.6,medicine,van,2023-08-02 16:32,16,2175.1,0.78,storm,delivered,0.0
SHP19970,Kolkata,Sydney,1037.5,clothing,truck,2023-05-14 08:07,8,9457.2,0.45,rain,delivered,0.0
SHP19971,Houston,Delhi,1530.2,electronics,truck,2024-03-09 14:55,14,4051.2,0.99,rain,delayed,9.95
SHP19972,Paris,Mumbai,1471.8,medicine,rail,2023-11-16 01:38,1,8509.1,0.61,cloudy,delivered,0.0
SHP19973,Berlin,Bangkok,1743.4,general,truck,2023-11-11 22:27,22,8388.7,0.45,fog,delayed,8.46
SHP19974,Singapore,Paris,2602.2,food,rail,2024-05-07 18:36,18,8467.9,0.25,rain,delayed,10.65
SHP19975,Miami,New York,718.9,clothing,van,2024-03-22 04:43,4,621.1,0.62,storm,delivered,0.0
SHP19976,London,Berlin,4952.1,clothing,air,2024-05-12 16:41,16,9732.9,0.95,cloudy,in_transit,0.0
SHP19977,Los Angeles,New York,3522.8,clothing,rail,2023-09-24 02:39,2,5838.8,0.77,cloudy,delayed,13.01
SHP19978,Dubai,Houston,2135.4,electronics,truck,2024-09-05 20:34,20,8613.4,0.25,storm,delayed,11.86
SHP19979,Dubai,Mumbai,916.3,food,van,2023-12-27 23:52,23,7460.8,0.3,cloudy,delivered,0.0
SHP19980,Tokyo,Nairobi,985.7,clothing,van,2023-02-09 22:45,22,7689.7,0.48,clear,in_transit,0.0
SHP19981,Miami,São Paulo,1688.5,food,van,2023-02-01 14:47,14,9161.8,0.73,storm,delayed,12.66
SHP19982,Chennai,Bangalore,4331.7,general,van,2024-08-08 13:23,13,6707.8,0.97,fog,delayed,10.73
SHP19983,Singapore,Toronto,2824.7,medicine,air,2023-11-09 22:54,22,8097.9,0.51,rain,delayed,15.22
SHP19984,Los Angeles,Amsterdam,1819.7,electronics,air,2023-07-17 03:25,3,2470.9,0.8,rain,in_transit,0.0
SHP19985,Hyderabad,Kolkata,3179.2,clothing,air,2023-07-06 14:25,14,6542.1,0.98,fog,delayed,18.33
SHP19986,Los Angeles,Delhi,2105.8,electronics,truck,2023-06-24 20:15,20,5864.5,1.0,rain,delayed,14.63
SHP19987,Toronto,London,4359.7,clothing,van,2023-09-02 20:46,20,7336.1,0.56,storm,delayed,17.95
SHP19988,Nairobi,Bangalore,1984.9,food,truck,2023-06-06 20:24,20,1985.0,0.69,fog,delayed,15.93
SHP19989,Toronto,Chicago,2530.3,electronics,air,2024-09-28 14:51,14,4754.6,0.85,storm,delivered,0.0
SHP19990,Amsterdam,Los Angeles,725.2,food,truck,2023-04-18 12:28,12,1625.7,0.91,storm,delayed,18.66
SHP19991,Kolkata,Tokyo,4668.8,medicine,rail,2023-06-19 10:39,10,9969.6,0.43,rain,delayed,17.65
SHP19992,Mumbai,London,3191.2,clothing,rail,2024-04-30 04:39,4,545.7,0.84,storm,delayed,14.29
SHP19993,Toronto,Kolkata,4761.5,food,rail,2024-04-05 06:38,6,2077.2,0.38,storm,delayed,11.68
SHP19994,Bangkok,Paris,2849.3,electronics,rail,2023-08-28 16:13,16,563.5,0.86,cloudy,in_transit,0.0
SHP19995,Miami,Los Angeles,1234.6,food,van,2024-10-19 06:00,6,5397.7,0.69,clear,delayed,3.73
SHP19996,São Paulo,Nairobi,2022.8,electronics,air,2024-08-01 06:27,6,5819.9,0.23,rain,delivered,0.0
SHP19997,Houston,Cairo,3329.1,general,air,2023-05-01 07:08,7,8380.6,0.63,rain,delayed,15.04
SHP19998,Madrid,Sydney,2060.2,medicine,truck,2024-11-17 14:17,14,239.6,0.75,rain,delayed,10.47
SHP19999,Berlin,Bangalore,2339.4,clothing,van,2023-04-18 13:38,13,8660.2,0.2,storm,delivered,0.0
SHP20000,Cairo,Chennai,1219.3,clothing,rail,2023-10-18 02:58,2,6482.0,0.34,clear,in_transit,0.0
SHP20001,Tokyo,Kolkata,3947.9,clothing,van,2024-10-15 16:59,16,3565.1,0.72,clear,in_transit,0.0
SHP20002,Toronto,Bangkok,4755.2,clothing,air,2023-01-29 18:15,18,6297.2,0.48,storm,delayed,19.52
SHP20003,Miami,Singapore,3600.4,electronics,van,2023-10-06 19:14,19,1783.8,0.23,rain,delayed,12.05
SHP20004,Nairobi,Chicago,4882.8,clothing,van,2024-12-12 08:49,8,1126.5,0.34,fog,delayed,12.72
SHP20005,Miami,London,1780.1,food,air,2023-02-09 12:07,12,5956.2,0.64,fog,delayed,8.16
SHP20006,Amsterdam,Hyderabad,2958.2,electronics,van,2024-03-15 12:08,12,4391.5,0.85,fog,in_transit,0.0
SHP20007,Toronto,London,3587.6,medicine,van,2024-01-03 02:22,2,3235.9,0.47,fog,delivered,0.0
SHP20008,Madrid,Tokyo,4658.3,food,air,2024-05-06 01:03,1,5231.2,0.34,rain,delayed,17.55
SHP20009,Nairobi,Toronto,168.2,clothing,rail,2024-01-02 02:58,2,6406.2,0.83,fog,delivered,0.0
SHP20010,Mumbai,Amsterdam,2826.4,electronics,rail,2024-08-14 19:14,19,3178.3,0.63,cloudy,delayed,14.84
SHP20011,Berlin,Shanghai,124.6,electronics,truck,2024-04-30 21:36,21,9497.9,0.32,fog,delayed,13.6
SHP20012,Delhi,Mumbai,3109.4,clothing,rail,2024-08-13 09:23,9,2674.6,0.25,cloudy,delayed,11.59
SHP20013,Miami,Bangkok,2713.1,electronics,air,2024-03-20 11:21,11,9691.3,0.74,cloudy,delayed,8.88
SHP20014,Hyderabad,Tokyo,2842.4,medicine,van,2023-12-07 15:48,15,7764.1,0.48,clear,delayed,12.68
SHP20015,Mumbai,Bangkok,1390.2,general,truck,2024-03-27 07:37,7,983.3,0.3,cloudy,delayed,8.29
SHP20016,Delhi,Paris,211.4,general,rail,2023-05-30 20:00,20,4072.8,0.99,storm,delivered,0.0
SHP20017,Kolkata,New York,2291.9,food,air,2023-12-19 02:56,2,8708.3,0.81,clear,delayed,9.58
SHP20018,Chicago,Los Angeles,4507.5,general,van,2024-02-03 06:50,6,2044.4,0.96,fog,delayed,16.13
SHP20019,Berlin,Toronto,256.3,medicine,air,2024-02-02 05:03,5,2031.4,0.96,clear,in_transit,0.0
SHP20020,Miami,Berlin,1874.3,food,rail,2023-11-29 08:21,8,5450.6,0.71,rain,delayed,4.86
SHP20021,Toronto,Madrid,3348.3,medicine,rail,2024-12-18 05:10,5,9711.5,0.83,fog,delayed,20.02
SHP20022,Cairo,Mumbai,4706.0,clothing,van,2024-11-10 02:28,2,9042.0,0.97,cloudy,in_transit,0.0
SHP20023,Hyderabad,São Paulo,3447.6,electronics,rail,2023-08-19 17:15,17,5201.9,0.84,clear,delayed,14.56
SHP20024,Paris,Bangalore,3834.6,electronics,truck,2023-01-01 10:08,10,1153.3,0.4,storm,in_transit,0.0
SHP20025,Kolkata,Chicago,551.8,food,rail,2023-09-14 22:58,22,975.7,0.83,fog,in_transit,0.0
SHP20026,Amsterdam,São Paulo,1134.8,medicine,air,2023-12-12 01:29,1,4436.1,0.86,clear,delivered,0.0
SHP20027,Bangalore,Cairo,4469.3,medicine,van,2023-09-03 14:02,14,1943.3,0.32,rain,delayed,14.25
SHP20028,Hyderabad,Tokyo,3607.0,food,truck,2023-02-07 21:20,21,3191.5,0.24,storm,delayed,14.3
SHP20029,Bangalore,Houston,2741.3,general,air,2023-05-14 23:43,23,6022.5,0.71,rain,delayed,12.59
SHP20030,Nairobi,Madrid,916.0,electronics,rail,2023-06-08 22:40,22,2733.8,0.87,storm,delayed,12.72
SHP20031,Dubai,Miami,2378.2,electronics,air,2024-11-09 02:32,2,8289.2,0.58,rain,delayed,13.37
SHP20032,Hyderabad,Los Angeles,700.4,general,truck,2023-07-30 05:43,5,7060.6,0.52,cloudy,delivered,0.0
SHP20033,Kolkata,Paris,1934.4,food,air,2024-10-30 15:06,15,9042.7,0.64,rain,delayed,7.11
SHP20034,Bangalore,Tokyo,1355.1,food,air,2024-02-17 11:42,11,1078.6,0.46,fog,delayed,10.87
SHP20035,Cairo,Houston,1265.6,medicine,air,2024-10-10 21:10,21,7540.9,0.99,storm,delayed,17.68
SHP20036,Houston,Chennai,824.3,electronics,air,2024-07-03 17:56,17,7482.1,0.64,storm,delayed,15.11
SHP20037,Mumbai,Houston,4924.4,electronics,van,2024-03-15 11:06,11,6431.0,0.22,fog,delayed,14.8
SHP20038,Hyderabad,Madrid,3456.0,general,van,2024-01-30 13:54,13,4566.1,0.55,cloudy,delivered,0.0
SHP20039,Sydney,Cairo,2360.3,medicine,air,2024-05-29 09:05,9,3301.2,0.31,storm,in_transit,0.0
SHP20040,London,Chicago,3248.0,food,van,2023-12-24 02:29,2,8567.1,0.86,cloudy,in_transit,0.0
SHP20041,São Paulo,Bangalore,2424.9,electronics,rail,2024-05-24 23:16,23,4092.8,0.97,storm,in_transit,0.0
SHP20042,Miami,Amsterdam,822.3,food,air,2023-06-11 12:52,12,2209.1,0.55,cloudy,delivered,0.0
SHP20043,São Paulo,Amsterdam,3175.1,clothing,rail,2023-01-19 17:22,17,5998.3,0.34,fog,delayed,10.87
SHP20044,Bangalore,Bangkok,3038.6,medicine,rail,2023-10-20 16:59,16,5778.0,0.26,storm,delayed,11.72
SHP20045,Miami,Chennai,1462.7,medicine,air,2023-04-29 04:53,4,8735.2,0.48,cloudy,delayed,8.61
SHP20046,Shanghai,Chennai,4355.8,general,truck,2024-07-31 08:59,8,7667.1,0.97,fog,delayed,20.56
SHP20047,Delhi,Singapore,3092.9,general,rail,2023-12-06 14:58,14,489.1,0.46,rain,in_transit,0.0
SHP20048,Berlin,Cairo,1344.0,clothing,truck,2024-10-14 23:42,23,2891.8,0.52,rain,in_transit,0.0
SHP20049,Houston,Nairobi,2325.1,food,air,2023-12-01 08:58,8,2822.2,0.9,clear,delayed,6.17
SHP20050,Sydney,Chennai,934.0,clothing,air,2024-11-29 00:55,0,5746.9,0.25,fog,delivered,0.0
SHP20051,São Paulo,Shanghai,1549.4,food,rail,2023-09-24 11:07,11,982.1,0.55,rain,delivered,0.0
SHP20052,Singapore,Shanghai,2912.6,medicine,van,2024-07-09 20:34,20,2601.6,0.85,storm,delayed,21.26
SHP20053,Bangkok,Berlin,4628.1,electronics,truck,2024-12-18 19:00,19,7204.7,0.89,cloudy,delayed,13.96
SHP20054,Dubai,Singapore,371.9,food,rail,2024-05-27 07:28,7,6315.0,0.43,clear,delivered,0.0
SHP20055,Chicago,Paris,514.8,clothing,air,2024-10-11 21:39,21,2882.5,0.74,cloudy,delivered,0.0
SHP20056,Toronto,London,4088.9,clothing,air,2023-07-30 19:19,19,6564.5,0.69,cloudy,delayed,12.68
SHP20057,Bangalore,Shanghai,2492.1,general,air,2024-01-21 03:16,3,7646.1,0.9,storm,delayed,12.05
SHP20058,Houston,Amsterdam,3779.0,electronics,van,2024-10-04 00:51,0,1827.3,0.32,storm,delayed,12.76
SHP20059,Bangkok,Madrid,3620.4,electronics,air,2023-12-26 09:06,9,1268.6,0.44,fog,delayed,18.47
SHP20060,London,Kolkata,2908.5,food,van,2024-04-17 10:04,10,4811.8,0.44,rain,delayed,13.74
SHP20061,Cairo,Chennai,2729.6,general,truck,2024-06-25 10:58,10,3194.2,0.85,storm,delivered,0.0
SHP20062,Singapore,Amsterdam,4493.3,general,van,2024-11-04 21:04,21,8228.5,0.99,rain,delayed,14.4
SHP20063,Los Angeles,New York,3763.4,electronics,truck,2024-10-21 22:14,22,7821.1,0.43,fog,in_transit,0.0
SHP20064,Singapore,Bangkok,4493.2,medicine,truck,2023-09-23 13:06,13,714.5,0.4,fog,delayed,14.16
SHP20065,New York,São Paulo,4497.5,clothing,van,2024-11-14 13:52,13,5228.3,0.31,cloudy,in_transit,0.0
SHP20066,Nairobi,New York,2656.6,clothing,van,2023-05-31 00:24,0,8042.7,0.3,clear,delivered,0.0
SHP20067,Paris,São Paulo,3760.1,medicine,van,2024-03-02 09:39,9,6926.1,0.79,storm,delayed,21.89
SHP20068,Bangalore,Houston,222.3,food,air,2024-04-13 17:20,17,1707.1,0.29,storm,in_transit,0.0
SHP20069,Toronto,São Paulo,3303.4,electronics,truck,2023-07-17 13:31,13,6204.4,0.25,rain,in_transit,0.0
SHP20070,Cairo,Los Angeles,2064.6,food,truck,2024-01-09 08:13,8,8779.1,0.66,rain,delayed,15.01
SHP20071,Cairo,Amsterdam,3666.2,electronics,van,2023-11-21 12:26,12,5649.1,0.33,rain,delayed,11.64
SHP20072,Los Angeles,Kolkata,1887.1,food,rail,2024-12-29 19:24,19,520.3,0.8,cloudy,delayed,14.9
SHP20073,Mumbai,Kolkata,4795.6,clothing,rail,2023-08-29 18:50,18,8150.3,0.64,clear,delayed,15.94
SHP20074,Hyderabad,Bangalore,4988.5,food,rail,2023-07-06 01:10,1,5422.6,0.96,clear,delayed,14.11
SHP20075,Los Angeles,São Paulo,4080.9,clothing,truck,2024-07-13 03:41,3,1676.3,0.63,rain,delayed,13.24
SHP20076,Hyderabad,New York,2725.9,clothing,air,2023-07-30 23:51,23,6217.4,0.69,storm,delayed,17.08
SHP20077,Sydney,Houston,635.3,clothing,truck,2023-04-21 12:21,12,2016.3,0.27,rain,delayed,8.16
SHP20078,Madrid,Kolkata,1344.6,electronics,air,2023-12-28 16:57,16,6543.1,0.97,rain,delayed,15.33
SHP20079,Delhi,Cairo,2972.2,electronics,van,2024-08-15 18:13,18,4539.2,0.97,storm,in_transit,0.0
SHP20080,Delhi,Sydney,1491.2,medicine,air,2024-12-12 15:31,15,5410.8,0.42,rain,delivered,0.0
SHP20081,Singapore,Tokyo,4067.3,general,air,2023-12-07 23:37,23,492.8,0.74,fog,delayed,17.37
SHP20082,Paris,Shanghai,1044.7,general,air,2024-10-14 13:31,13,9815.3,0.68,rain,delayed,6.86
SHP20083,São Paulo,London,377.1,food,rail,2023-11-01 00:02,0,3675.9,0.79,rain,delayed,6.63
SHP20084,Chicago,São Paulo,394.3,general,air,2023-05-04 12:15,12,4244.0,0.45,fog,delivered,0.0
SHP20085,Amsterdam,Mumbai,4713.3,food,van,2023-08-30 07:35,7,2428.7,0.47,clear,delayed,10.49
SHP20086,Chennai,Bangalore,2922.8,electronics,rail,2023-06-13 16:51,16,7491.0,0.79,fog,delayed,16.95
SHP20087,Dubai,Bangkok,326.2,clothing,van,2024-07-27 11:12,11,8705.5,0.3,rain,delivered,0.0
SHP20088,Miami,Chennai,455.4,electronics,truck,2024-01-03 21:11,21,3327.0,0.47,fog,in_transit,0.0
SHP20089,Houston,São Paulo,1615.3,food,air,2023-08-28 10:12,10,5154.6,0.41,rain,in_transit,0.0
SHP20090,Shanghai,Chennai,2796.6,food,van,2024-10-09 07:53,7,9124.6,0.4,fog,delayed,9.43
SHP20091,Toronto,Singapore,3007.5,general,rail,2023-04-01 03:49,3,4560.0,0.73,clear,delivered,0.0
SHP20092,Tokyo,Cairo,4128.3,general,rail,2024-11-14 04:16,4,9827.2,0.92,rain,delayed,15.95
SHP20093,Bangkok,London,4729.1,medicine,van,2023-06-09 14:50,14,4151.4,0.29,storm,delayed,17.87
SHP20094,São Paulo,Mumbai,4830.6,food,truck,2024-09-30 14:39,14,7261.8,0.9,storm,delayed,22.6
SHP20095,Paris,São Paulo,314.4,electronics,air,2023-12-19 06:55,6,1935.8,0.43,clear,delivered,0.0
SHP20096,Paris,Tokyo,3175.4,general,van,2024-02-03 08:35,8,4403.8,0.42,fog,delayed,15.01
SHP20097,London,Nairobi,2280.0,medicine,truck,2023-11-12 23:53,23,4770.0,0.34,fog,in_transit,0.0
SHP20098,Mumbai,Shanghai,528.9,electronics,air,2024-04-20 09:46,9,307.3,0.73,clear,in_transit,0.0
SHP20099,Mumbai,Paris,624.9,general,rail,2023-08-25 21:42,21,2461.5,0.77,fog,in_transit,0.0
